"code","full_name"
"RMYCO","Rapidly growing Mycobacterium (RGM)"
"RO1.SP","Roseomonas"
"RO2.SP","Roseomonas"
"RO3.SP","Roseomonas"
"RO4","Roseomonas gilardii rosea"
"RO5","Roseomonas gilardii rosea"
"RO6","Roseomonas gilardii rosea"
"ROB","Roseburia"
"ROBSPP","Roseburia"
"ROD","Rodentibacter"
"RODPNE","Rodentibacter pneumotropicus"
"RODSPP","Rodentibacter"
"ROL","Rhizopus microsporus"
"ROM","Roseomonas"
"ROMMUC","Roseomonas"
"ROMSPP","Roseomonas"
"ROR","Rhizopus"
"RORSPP","Rhizopus"
"ROS","Roseomonas"
"ROS.SP","Roseomonas"
"ROSMUC","Roseomonas mucosa"
"ROSSPP","Roseomonas"
"ROT","Rothia"
"ROT.SP","Rothia"
"ROTAER","Rothia aeria"
"ROTDEN","Rothia dentocariosa"
"ROTKRI","Rothia kristinae"
"ROTMUC","Rothia mucilaginosa"
"ROTSPP","Rothia"
"RPI","Rhodotorula mucilaginosa"
"RPR","Blautia producta"
"RPU","Rhizomucor pusillus"
"RPW","Rickettsia prowazekii"
"RRH","Rhodococcus rhodochrous"
"RRI","Rickettsia rickettsii"
"RRU","Rhodotorula mucilaginosa"
"RRZ","Rhizopus microsporus"
"RST","Rhizopus stolonifer"
"RUB","Ruminobacter"
"RUBSPP","Ruminobacter"
"RUC","Ruminococcus"
"RUCGNA","Mediterraneibacter gnavus"
"RUCSPP","Ruminococcus"
"RUM","Ruminococcus"
"RUMAMY","Ruminobacter amylophilus"
"RUMSPP","Ruminobacter"
"RZBRAD","Agrobacterium radiobacter"
"RZO","Rhizobium"
"RZOSPP","Rhizobium"
"S(1S+)","Salmonella Kastrup"
"S(3/A)","Salmonella Kastrup"
"S.(1)","Salmonella Kastrup"
"S.(2)","Salmonella Kastrup"
"S.(3)","Salmonella Kastrup"
"S.(4)","Salmonella Kastrup"
"S.(5)","Salmonella Kastrup"
"S.(A)","Salmonella Kastrup"
"S.(BF)","Shigella sonnei"
"S.(D)","Shigella sonnei"
"S.(D1)","Shigella sonnei"
"S.(E)","Salmonella Kastrup"
"S.(G)","Salmonella Kastrup"
"S.(P)","Salmonella Kastrup"
"S.(PA)","Salmonella Kastrup"
"S.(PB)","Salmonella Kastrup"
"S.(PC)","Salmonella Kastrup"
"S.(SC)","Salmonella Kastrup"
"S.(SE)","Salmonella Kastrup"
"S.(T)","Salmonella Kastrup"
"S.(TY)","Salmonella Kastrup"
"S.ACI","Streptococcus acidominimus"
"S.ADH","Sphingomonas adhaesiva"
"S.AFR","Stenotrophomonas maltophilia"
"S.AGA","Streptococcus agalactiae"
"S.ANG","Streptococcus anginosus"
"S.ANU","Streptomyces anulatus"
"S.APIO","Scedosporium apiospermum"
"S.ARL","Staphylococcus arlettae"
"S.AUR","Staphylococcus aureus"
"S.AURI","Staphylococcus auricularis"
"S.BHA","Enterococcus saccharolyticus"
"S.BHG","Streptococcus Bêta-hémolytique"
"S.BOV","Streptococcus equinus"
"S.BOY","Shigella boydii"
"S.CAN","Streptococcus canis"
"S.CAPI","Staphylococcus capitis capitis"
"S.CAPR","Staphylococcus caprae"
"S.CAPS","Novosphingobium capsulatum"
"S.CAR","Staphylococcus carnosus"
"S.CASE","Macrococcus caseolyticus"
"S.CER","Saccharomyces cerevisiae"
"S.CHOA","Salmonella enterica arizonae"
"S.CHOC","Salmonella enterica enterica"
"S.CHR","Staphylococcus chromogenes"
"S.COH","Staphylococcus cohnii"
"S.CON","Streptococcus constellatus"
"S.CRE","Lactococcus cremoris"
"S.CRI","Streptococcus cristatus"
"S.D1","Shigella dysenteriae"
"S.DEL","Staphylococcus delphini"
"S.DEQU","Streptococcus dysgalactiae equisimilis"
"S.DIF","Streptococcus agalactiae"
"S.DYS","Shigella dysenteriae"
"S.DYSG","Streptococcus dysgalactiae"
"S.ENT","Salmonella enterica"
"S.EPI","Staphylococcus epidermidis"
"S.EQUC","Streptococcus groupe C"
"S.EQUI","Streptococcus equi equi"
"S.EQUN","Streptococcus equinus"
"S.EQUO","Staphylococcus equorum"
"S.EQUS","Streptococcus dysgalactiae equisimilis"
"S.FIC","Serratia ficaria"
"S.FLE","Shigella flexneri"
"S.FON","Serratia fonticola"
"S.FRE","Ensifer fredii"
"S.GAL","Staphylococcus gallinarum"
"S.GOR","Streptococcus gordonii"
"S.GRPA","Streptococcus groupe A"
"S.GRPB","Streptococcus groupe B"
"S.GRPC","Streptococcus groupe C"
"S.GRPD","Streptococcus groupe D"
"S.GRPE","Streptococcus groupe E"
"S.GRPF","Streptococcus groupe F"
"S.GRPG","Streptococcus groupe G"
"S.GRPL","Streptococcus groupe L"
"S.GRPN","Streptococcus groupe A"
"S.HAE","Staphylococcus haemolyticus"
"S.HOM","Staphylococcus hominis hominis"
"S.HYI","Staphylococcus hyicus"
"S.INFA","Streptococcus infantis"
"S.INI","Streptococcus iniae"
"S.INT","Staphylococcus intermedius"
"S.INTM","Streptococcus intermedius"
"S.KLO","Staphylococcus kloosii"
"S.LAC","Lactococcus lactis lactis"
"S.LEN","Staphylococcus lentus"
"S.LUG","Staphylococcus lugdunensis"
"S.MALT","Stenotrophomonas maltophilia"
"S.MAR","Serratia marcescens"
"S.MAR1","Serratia marcescens"
"S.MELI","Ensifer meliloti"
"S.MIL","Streptococcus hillyeri"
"S.MIL2","Milleri groupe Streptococcus (MGS)"
"S.MITS","Streptococcus mitis"
"S.MIZ","Sphingobacterium mizutaii"
"S.MUC","Rothia mucilaginosa"
"S.MUL","Sphingobacterium multivorum"
"S.MUT","Streptococcus mutans"
"S.ODO","Serratia odorifera"
"S.ORA","Streptococcus oralis"
"S.PAR","Streptococcus parasanguinis"
"S.PARA","Sphingomonas parapaucimobilis"
"S.PAU","Sphingomonas paucimobilis"
"S.PER","Streptococcus peroris"
"S.PHO","Streptococcus phocae"
"S.PLY","Serratia plymuthica"
"S.PNE","Streptococcus pneumoniae"
"S.POR","Streptococcus porcinus"
"S.PRO","Serratia proteamaculans"
"S.PSE","Staphylococcus pseudintermedius"
"S.PTA","Salmonella Paratyphi A"
"S.PTB","Salmonella Paratyphi B"
"S.PTC","Salmonella Paratyphi C"
"S.PUL","Salmonella Gallinarum"
"S.PUTF","Shewanella putrefaciens"
"S.PYO","Streptococcus pyogenes"
"S.RUB","Serratia rubidaea"
"S.SAC","Staphylococcus saccharolyticus"
"S.SAH","Ensifer saheli"
"S.SALA","Salmonella enterica salamae"
"S.SALI","Streptococcus salivarius"
"S.SAN","Streptococcus sanguinis"
"S.SAN1","Streptococcus groupe I"
"S.SAP","Staphylococcus saprophyticus"
"S.SCH","Staphylococcus schleiferi"
"S.SCHE","Sporothrix schenckii"
"S.SCHL","Staphylococcus schleiferi"
"S.SCI","Staphylococcus sciuri"
"S.SCOA","Staphylococcus coagulans"
"S.SEN","Salmonella Sendai"
"S.SG1","Salmonella subterranea"
"S.SG2","Salmonella subterranea"
"S.SG3","Salmonella subterranea"
"S.SG4","Salmonella subterranea"
"S.SG5","Salmonella subterranea"
"S.SIM","Staphylococcus simulans"
"S.SOB","Streptococcus sobrinus"
"S.SOM","Streptomyces somaliensis"
"S.SON","Shigella sonnei"
"S.SPI","Sphingobacterium spiritivorum"
"S.SUI","Streptococcus suis"
"S.TER","Ensifer terangae"
"S.THA","Sphingobacterium thalpophilum"
"S.THE","Streptococcus thermophilus"
"S.TYP","Salmonella Typhi"
"S.TYPM","Salmonella Typhimurium"
"S.UBE","Streptococcus uberis"
"S.WAR","Staphylococcus warneri"
"S.XYL","Staphylococcus xylosus"
"S.YAB","Sphingobacterium yabuuchiae"
"S.YAN","Sphingobium yanoikuyae"
"S.ZOO","Streptococcus equi zooepidemicus"
"S01","Shigella sonnei"
"SA.BHA","Staphylococcus haemolyticus"
"SAA","Salmonella enterica enterica"
"SAB","Salmonella enterica enterica"
"SAC","Salmonella enterica enterica"
"SACCER","Saccharomyces cerevisiae"
"SACSPP","Saccharomyces"
"SACUVA","Saccharomyces bayanus"
"SAD","Streptococcus acidominimus"
"SAE","Staphylococcus arlettae"
"SAG","Salmonella Agona"
"SAH","Saccharopolyspora"
"SAHSPP","Saccharopolyspora"
"SAI","Staphylococcus auricularis"
"SAJ","Granulicatella adiacens"
"SAK","Candida sake"
"SAL","Salmonella"
"SAL.SP","Salmonella"
"SALARI","Salmonella enterica arizonae"
"SALBON","Salmonella bongori"
"SALCHO","Salmonella enterica"
"SALDIA","Salmonella diarizonae"
"SALEEC","Salmonella enterica"
"SALEET","Salmonella enterica"
"SALENC","Salmonella enterica"
"SALENT","Salmonella enterica"
"SALGRA","Salmonella"
"SALGRB","Salmonella"
"SALGRC","Salmonella"
"SALGRD","Salmonella"
"SALGRE","Salmonella"
"SALGRF","Salmonella"
"SALGRG","Salmonella"
"SALHOU","Salmonella houtenae"
"SALPAA","Salmonella Paratyphi A"
"SALPAB","Salmonella Paratyphi B"
"SALPAC","Salmonella Paratyphi C"
"SALPAN","Salmonella panama"
"SALPAR","Salmonella enterica"
"SALPARB","Salmonella enterica"
"SALSPP","Salmonella"
"SAM","Salmonella enterica enterica"
"SAN","Streptococcus anginosus"
"SAP","Staphylococcus saprophyticus"
"SAR","Sarcina"
"SARSCA","Sarcoptes scabiei"
"SAS","Scedosporium boydii"
"SAT","Salmonella enterica enterica"
"SAU","Staphylococcus aureus"
"SAV","Salmonella Arechavaleta"
"SB2","Streptococcus equinus"
"SBA","Salmonella Bareilly"
"SBE","Shewanella benthica"
"SBG","Salmonella bongori"
"SBL","Salmonella Blockley"
"SBM","Salmonella Bovismorbificans"
"SBN","Salmonella Brandenburg"
"SBO","Streptococcus equinus"
"SBR","Salmonella Braenderup"
"SBS","Staphylococcus borealis"
"SBT","Salmonella subterranea"
"SBV","Streptococcus equinus"
"SBY","Stachybotrys"
"SC+","Staphylococcus à coagulase positif (CoPS)"
"SC0BRE","Scopulariopsis brevicaulis"
"SCA","Staphylococcus capitis"
"SCB","Scolecobasidium"
"SCC","Streptococcus criceti"
"SCD","Scedosporium"
"SCE","Saccharomyces cerevisiae"
"SCG","Staphylococcus chromogenes"
"SCH","Salmonella enterica"
"SCI","Schistosoma"
"SCL","Macrococcus caseolyticus"
"SCM","Schistosoma mansoni"
"SCMCER","Saccharomyces cerevisiae"
"SCMSPP","Saccharomyces cerevisiae"
"SCN","Staphylococcus à coagulase négative (CoNS)"
"SCO","Scopulariopsis"
"SCO.SP","Scopulariopsis"
"SCOBRE","Scopulariopsis brevicaulis"
"SCOCAN","Scopulariopsis candida"
"SCOSPP","Scopulariopsis"
"SCP","Staphylococcus caprae"
"SCR","Lactococcus cremoris"
"SCS","Scolecobasidium constrictum"
"SCT","Streptococcus constellatus"
"SCU","Staphylococcus carnosus"
"SCY","Scytalidium"
"SCYSPP","Scytalidium"
"SD1","Shigella dysenteriae"
"SDE","Staphylococcus delphini"
"SDF","Abiotrophia defectiva"
"SDI","Salmonella enterica diarizonae"
"SDM","Scytalidium"
"SDMSPP","Scytalidium"
"SDN","Selenomonas dianae"
"SDO","Streptococcus downei"
"SDU","Salmonella Dublin"
"SDY","Streptococcus dysgalactiae"
"SE-","Serratia"
"SEA","Selenomonas artemidis"
"SEB","Sebaldella"
"SEBSPP","Sebaldella"
"SEBTER","Sebaldella termitidis"
"SEC","Salmonella enterica enterica"
"SEI","Streptococcus infantis"
"SEL","Selenomonas"
"SELART","Selenomonas artemidis"
"SELDIA","Selenomonas dianae"
"SELFLU","Selenomonas flueggei"
"SELINF","Selenomonas infelix"
"SELLAC","Selenomonas lacticifex"
"SELNOX","Selenomonas noxia"
"SELSPP","Selenomonas"
"SELSPU","Selenomonas sputigena"
"SEM","Serratia entomophila"
"SEN","Salmonella enterica"
"SEP","Staphylococcus epidermidis"
"SEQ","Staphylococcus equorum"
"SER","Serratia"
"SER.SP","Serratia"
"SERENT","Serratia entomophila"
"SERFIC","Serratia ficaria"
"SERFON","Serratia fonticola"
"SERGRI","Serratia grimesii"
"SERLIQ","Serratia liquefaciens"
"SERMAR","Serratia marcescens"
"SERODO","Serratia odorifera"
"SERPLY","Serratia plymuthica"
"SERPRO","Serratia proteamaculans"
"SERRUB","Serratia rubidaea"
"SERSPP","Serratia"
"SET","Encephalitozoon"
"SEU","Brachyspira"
"SEUSPP","Brachyspira alvinipulli"
"SFA","Salmonella Falkensee"
"SFE","Staphylococcus felis"
"SFI","Serratia ficaria"
"SFL","Selenomonas flueggei"
"SFO","Serratia fonticola"
"SFR","Streptococcus ferus"
"SGA","Salmonella Gallinarum"
"SGC","Streptococcus agalactiae"
"SGI","Salmonella Give"
"SGL","Staphylococcus gallinarum"
"SGM","Slowly growing Mycobacterium (SGM)"
"SGMSPP","Streptococcus"
"SGO","Streptococcus gordonii"
"SGP","Salmonella Gallinarum"
"SGR","Serratia grimesii"
"SGS","Streptomyces griseus"
"SGU","Streptococcus parasanguinis"
"SGY","Streptococcus gallolyticus"
"SHA","Shigella dysenteriae"
"SHB","Shigella flexneri"
"SHC","Shigella boydii"
"SHD","Shigella sonnei"
"SHE","Shewanella"
"SHE.SP","Shewanella"
"SHEALG","Shewanella algae"
"SHEPUT","Shewanella putrefaciens"
"SHESPP","Shewanella"
"SHF","Streptococcus hyointestinalis"
"SHG","Salmonella enterica enterica"
"SHI","Shigella"
"SHI.SP","Shigella"
"SHIBOY","Shigella boydii"
"SHIBOY1","Shigella boydii"
"SHIBOY10","Shigella boydii"
"SHIBOY11","Shigella boydii"
"SHIBOY12","Shigella boydii"
"SHIBOY13","Shigella boydii"
"SHIBOY14","Shigella boydii"
"SHIBOY15","Shigella boydii"
"SHIBOY16","Shigella boydii"
"SHIBOY17","Shigella boydii"
"SHIBOY18","Shigella boydii"
"SHIBOY2","Shigella boydii"
"SHIBOY3","Shigella boydii"
"SHIBOY4","Shigella boydii"
"SHIBOY5","Shigella boydii"
"SHIBOY6","Shigella boydii"
"SHIBOY7","Shigella boydii"
"SHIBOY8","Shigella boydii"
"SHIBOY9","Shigella boydii"
"SHIDYS","Shigella dysenteriae"
"SHIDYS1","Shigella dysenteriae"
"SHIDYS10","Shigella dysenteriae"
"SHIDYS11","Shigella dysenteriae"
"SHIDYS12","Shigella dysenteriae"
"SHIDYS2","Shigella dysenteriae"
"SHIDYS3","Shigella dysenteriae"
"SHIDYS4","Shigella dysenteriae"
"SHIDYS5","Shigella dysenteriae"
"SHIDYS6","Shigella dysenteriae"
"SHIDYS7","Shigella dysenteriae"
"SHIDYS8","Shigella dysenteriae"
"SHIDYS9","Shigella dysenteriae"
"SHIFLE","Shigella flexneri"
"SHIFLE1","Shigella flexneri"
"SHIFLE2","Shigella flexneri"
"SHIFLE3","Shigella flexneri"
"SHIFLE4","Shigella flexneri"
"SHIFLE5","Shigella flexneri"
"SHIFLE6","Shigella flexneri"
"SHILSP","Shigella flexneri"
"SHISON","Shigella sonnei"
"SHISPP","Shigella"
"SHL","Staphylococcus haemolyticus"
"SHM","Schistosoma haematobium"
"SHN","Shewanella hanedai"
"SHO","Staphylococcus hominis"
"SHR","Salmonella enterica enterica"
"SHT","Salmonella enterica houtenae"
"SHU","Ochroconis humicola"
"SHWPUT","Shewanella putrefaciens"
"SHY","Staphylococcus hyicus"
"SIA","Streptococcus infantarius"
"SIC","Schistosoma intercalatum"
"SID","Suttonella indologenes"
"SIE","Encephalitozoon intestinalis"
"SIF","Lomentospora prolificans"
"SII","Salmonella enterica indica"
"SIK","Trichosporon inkin"
"SIL","Streptococcus infantarius coli"
"SIM","Simonsiella"
"SIMSPP","Simonsiella"
"SIN","Streptococcus intermedius"
"SIN.SP","Ensifer"
"SIR","Streptococcus infantarius"
"SIT","Staphylococcus intermedius"
"SIX","Selenomonas infelix"
"SJA","Schistosoma japonicum"
"SJV","Salmonella enterica enterica"
"SKA","Salmonella enterica enterica"
"SKD","Salmonella enterica enterica"
"SKE","Salmonella enterica enterica"
"SKL","Staphylococcus kloosii"
"SKO","Salmonella enterica enterica"
"SKR","Salmonella enterica enterica"
"SL/SM","Serratia proteamaculans"
"SLA","Salmonella Aminatu"
"SLAEXI","Slackia exigua"
"SLASPP","Slackia"
"SLC","Staphylococcus coagulans"
"SLE","Staphylococcus lentus"
"SLI","Salmonella enterica enterica"
"SLO","Salmonella enterica enterica"
"SLQ","Serratia liquefaciens"
"SLS","Selenomonas sputigena"
"SLT","Sporopachydermia lactativora"
"SLU","Staphylococcus lugdunensis"
"SLV","Salmonella enterica enterica"
"SLX","Salmonella enterica enterica"
"SLY","Streptococcus alactolyticus"
"SMA","Serratia marcescens"
"SMB","Salmonella enterica enterica"
"SMC","Streptococcus macacae"
"SMD","Spirometra mansonoides"
"SME","Schistosoma mekongi"
"SMF","Streptobacillus moniliformis"
"SMG","Rothia mucilaginosa"
"SMGSPP","Rothia"
"SMH","Salmonella enterica enterica"
"SMI","Milleri groupe Streptococcus (MGS)"
"SMISPP","Streptococcus"
"SML","Sphingobacterium multivorum"
"SMN","Salmonella enterica enterica"
"SMO","Salmonella enterica enterica"
"SMP","Saccharomonospora"
"SMPSPP","Saccharomonospora"
"SMR","Salmonella enterica enterica"
"SMS","Staphylococcus muscae"
"SMT","Streptococcus mitis"
"SMU","Streptococcus mutans"
"SMY","Saccharomyces"
"SMYCO","Slowly growing Mycobacterium (SGM)"
"SMYSPP","Saccharomyces"
"SN1","Shigella dysenteriae"
"SNA","Salmonella enterica enterica"
"SNB","Staphylococcus hominis novobiosepticus"
"SND","Shigella"
"SNDSPP","Shigella"
"SNE","Salmonella enterica enterica"
"SNESPP","Sneathia"
"SNO","Salmonella"
"SNOSPP","Salmonella"
"SNT","Salmonella"
"SNTSPP","Salmonella"
"SNV","Streptococcus"
"SNVSPP","Streptococcus"
"SNX","Selenomonas noxia"
"SO1","Serratia odorifera"
"SO2","Serratia odorifera"
"SOB","Solobacterium"
"SOD","Serratia odorifera"
"SOH","Salmonella enterica enterica"
"SOI","Salmonella enterica enterica"
"SOL","Streptococcus oralis"
"SOLMOO","Solobacterium moorei"
"SOLSPP","Solobacterium"
"SOM","Solobacterium moorei"
"SOR","Salmonella enterica enterica"
"SOU","Salmonella enterica enterica"
"SP1.SP","Sphingomonas"
"SP2.SP","Sphingomonas"
"SPA","Sphingomonas paucimobilis"
"SPB","Sphingobacterium"
"SPB.SP","Sphingobacterium"
"SPBMUL","Sphingobacterium multivorum"
"SPBSPI","Sphingobacterium spiritivorum"
"SPBSPP","Sphingobacterium"
"SPC","Serratia proteamaculans"
"SPE","Sporobolomyces"
"SPESPP","Sporobolomyces"
"SPF","Shewanella putrefaciens"
"SPG","Streptomyces asoensis"
"SPGSPP","Streptomyces"
"SPH","Sphingomonas"
"SPHMUL","Sphingobacterium multivorum"
"SPHPAU","Sphingomonas paucimobilis"
"SPHSPI","Sphingobacterium spiritivorum"
"SPHSPP","Sphingobacterium"
"SPHYAB","Sphingobacterium yabuuchiae"
"SPI","Spirometra"
"SPIRO","Spirochaeta"
"SPISPP","Spirillum"
"SPL","Serratia plymuthica"
"SPM","Salmonella enterica enterica"
"SPM.SP","Sphingomonas"
"SPMADH","Sphingomonas adhaesiva"
"SPMCAP","Novosphingobium capsulatum"
"SPMPAM","Sphingomonas parapaucimobilis"
"SPMPAU","Sphingomonas paucimobilis"
"SPMSPP","Sphingomonas"
"SPMYAN","Sphingobium yanoikuyae"
"SPN","Streptococcus pneumoniae"
"SPO","Salmonella enterica enterica"
"SPO.SP","Sporotrichum"
"SPOSAL","Sporobolomyces salmonicolor"
"SPOSPP","Sporobolomyces"
"SPP","Faecalicoccus pleomorphus"
"SPR","Spirillum"
"SPRSPP","Spirillum"
"SPS","Staphylococcus piscifermentans"
"SPSLUT","Sporosarcina luteola"
"SPSSPP","Sporosarcina"
"SPT","Sporotrichum"
"SPT.SP","Sporothrix"
"SPU","Streptococcus gallolyticus pasteurianus"
"SPV","Staphylococcus vitulinus"
"SPX","Sporothrix"
"SPXSPP","Thermosporothrix"
"SPY","Streptococcus pyogenes"
"SQM","Streptococcus dysgalactiae equisimilis"
"SQN","Streptococcus equinus"
"SQU","Streptococcus equi"
"SQV","Serratia quinivorans"
"SRC","Streptococcus cristatus"
"SRE","Salmonella enterica enterica"
"SRG","Staphylococcus argenteus"
"SRH","Streptococcus phocae"
"SRI","Salmonella enterica enterica"
"SRM","Spirillum volutans"
"SRMSPP","Spirillum"
"SRO","Salmonella Broughton"
"SRP","Sarcoptes"
"SRT","Streptococcus ratti"
"SRU","Serratia rubidaea"
"SS1","Streptococcus groupe I"
"SS2","Streptococcus sanguinis"
"SS2593","Shigella sonnei"
"SS3","Streptococcus sanguinis"
"SSA","Streptococcus salivarius"
"SSB","Staphylococcus saprophyticus"
"SSC","Sporobolomyces salmonicolor"
"SSD","Salmonella enterica enterica"
"SSE","Salmonella enterica enterica"
"SSF","Staphylococcus schleiferi"
"SSI","Staphylococcus simulans"
"SSK","Sporothrix schenckii"
"SSKSPP","Thermosporothrix"
"SSL","Salmonella enterica salamae"
"SSM","Streptomyces somaliensis"
"SSN","Streptococcus sanguinis"
"SSO","Streptococcus sobrinus"
"SSR","Staphylococcus sciuri"
"SSS","Sarcoptes scabiei"
"SST","Strongyloides stercoralis"
"SSV","Sphingobacterium spiritivorum"
"SSW","Salmonella enterica enterica"
"SSY","Salmonella enterica enterica"
"STA","Staphylococcus"
"STA.SP","Staphylococcus"
"STAARC","Staphylococcus auricularis"
"STAARG","Staphylococcus argenteus"
"STAARL","Staphylococcus arlettae"
"STAAUC","Staphylococcus auricularis"
"STAAUR","Staphylococcus aureus"
"STACAC","Staphylococcus capitis"
"STACAE","Staphylococcus caprae"
"STACAP","Staphylococcus capitis"
"STACAPR","Staphylococcus caprae"
"STACAR","Staphylococcus carnosus"
"STACAS","Macrococcus caseolyticus"
"STACAU","Staphylococcus capitis"
"STACHR","Staphylococcus chromogenes"
"STACOC","Staphylococcus cohnii"
"STACOH","Staphylococcus cohnii"
"STACON","Staphylococcus condimenti"
"STACOU","Staphylococcus cohnii"
"STACPR","Staphylococcus caprae"
"STACPS","Staphylococcus à coagulase positif (CoPS)"
"STAEPI","Staphylococcus epidermidis"
"STAEQU","Staphylococcus equorum"
"STAGAL","Staphylococcus gallinarum"
"STAHAE","Staphylococcus haemolyticus"
"STAHNO","Staphylococcus hominis"
"STAHOH","Staphylococcus hominis"
"STAHOM","Staphylococcus hominis"
"STAHYI","Staphylococcus hyicus"
"STAINT","Staphylococcus intermedius"
"STAKLO","Staphylococcus kloosii"
"STALEN","Staphylococcus lentus"
"STALUG","Staphylococcus lugdunensis"
"STAPAS","Staphylococcus pasteuri"
"STAPET","Staphylococcus pettenkoferi"
"STAPIS","Staphylococcus piscifermentans"
"STAPSE","Staphylococcus pseudintermedius"
"STASAC","Staphylococcus saccharolyticus"
"STASAP","Staphylococcus saprophyticus"
"STASCH","Staphylococcus schleiferi"
"STASCHC","Staphylococcus coagulans"
"STASCI","Staphylococcus sciuri"
"STASIM","Staphylococcus simulans"
"STASIMU","Staphylococcus simulans"
"STASPP","Staphylococcus"
"STASUC","Staphylococcus succinus"
"STAWAR","Staphylococcus warneri"
"STAXYL","Staphylococcus xylosus"
"STB","Streptobacillus"
"STBHEM","Streptococcus Bêta-hémolytique"
"STBMON","Streptobacillus moniliformis"
"STBSPP","Streptobacillus"
"STC","Staphylococcus cohnii"
"STCACI","Streptococcus acidominimus"
"STCADJ","Granulicatella adiacens"
"STCAGA","Streptococcus agalactiae"
"STCALA","Streptococcus alactolyticus"
"STCANG","Streptococcus anginosus"
"STCBOV","Streptococcus equinus"
"STCCAN","Streptococcus canis"
"STCCON","Streptococcus constellatus"
"STCCRI","Streptococcus cristatus"
"STCDEF","Abiotrophia defectiva"
"STCDYS","Streptococcus dysgalactiae"
"STCEQN","Streptococcus equinus"
"STCEQU","Streptococcus equi"
"STCFAE","Enterococcus faecalis"
"STCGAL","Streptococcus gallolyticus"
"STCGOR","Streptococcus gordonii"
"STCGRA","Streptococcus pyogenes"
"STCGRB","Streptococcus agalactiae"
"STCGRC","Streptococcus"
"STCGRD","Streptococcus"
"STCGRF","Streptococcus"
"STCGRG","Streptococcus"
"STCGRL","Streptococcus"
"STCINF","Streptococcus infantarius"
"STCINT","Streptococcus intermedius"
"STCMAS","Streptococcus massiliensis"
"STCMIL","Milleri groupe Streptococcus (MGS)"
"STCMIT","Streptococcus mitis"
"STCMUT","Streptococcus mutans"
"STCOLI","Streptococcus cristatus"
"STCORA","Streptococcus oralis"
"STCOVI","Streptococcus ovis"
"STCPAG","Streptococcus parasanguinis"
"STCPAR","Streptococcus parasanguinis"
"STCPAS","Streptococcus gallolyticus pasteurianus"
"STCPLU","Streptococcus pluranimalium"
"STCPNE","Streptococcus pneumoniae"
"STCPOR","Streptococcus porcinus"
"STCPSE","Streptococcus pseudopneumoniae"
"STCPYO","Streptococcus pyogenes"
"STCSAL","Streptococcus salivarius"
"STCSAN","Streptococcus sanguinis"
"STCSAS","Streptococcus sanguinis"
"STCSOB","Streptococcus sobrinus"
"STCSPP","Streptococcus"
"STCSUI","Streptococcus suis"
"STCTHE","Streptococcus thermophilus"
"STCUBE","Streptococcus uberis"
"STCVES","Streptococcus vestibularis"
"STCVIR","Viridans groupe Streptococcus (VGS)"
"STD","Streptococcus iniae"
"STE","Stenotrophomonas"
"STE.SP","Stenotrophomonas"
"STEC","Escherichia coli"
"STEMAL","Stenotrophomonas maltophilia"
"STEP","Staphylococcus epidermidis"
"STESPP","Xanthomonas"
"STG","Strongyloides"
"STGSPP","Strongyloides"
"STH","Streptococcus thoraltensis"
"STI","Streptococcus porcinus"
"STL","Strongyloides"
"STLSPP","Strongyloides"
"STLSTE","Strongyloides stercoralis"
"STM","Streptomyces"
"STM.SP","Streptomyces"
"STMALB","Streptomyces"
"STMSPP","Streptomyces"
"STO","Rothia"
"STOMAT","Rothia mucilaginosa"
"STOMUC","Rothia mucilaginosa"
"STOSPP","Rothia"
"STP","Streptomyces"
"STPSPP","Streptomyces"
"STR","Streptococcus"
"STR.SP","Streptococcus"
"STRACI","Streptococcus acidominimus"
"STRAGA","Streptococcus agalactiae"
"STRANG","Streptococcus anginosus anginosus"
"STRBGR","Streptococcus equinus"
"STRBOV","Streptococcus equinus"
"STRCCO","Streptococcus anginosus anginosus"
"STRCON","Streptococcus anginosus anginosus"
"STRCPH","Streptococcus anginosus anginosus"
"STRCRS","Streptococcus"
"STRDDY","Streptococcus dysgalactiae"
"STRDEQ","Streptococcus dysgalactiae"
"STRDOW","Streptococcus"
"STRDRO","Streptomyces drozdowiczii"
"STRDUR","Streptococcus"
"STRDYS","Streptococcus dysgalactiae"
"STREQN","Streptococcus equinus"
"STREQS","Streptococcus"
"STREQU","Streptococcus equi"
"STRESPE","Streptomyces"
"STREZO","Streptococcus equi"
"STRGAL","Streptococcus gallolyticus"
"STRGAN","Milleri groupe Streptococcus (MGS)"
"STRGGA","Streptococcus gallolyticus macedonicus"
"STRGPA","Streptococcus gallolyticus macedonicus"
"STRGRA","Streptococcus groupe A"
"STRGRB","Streptococcus agalactiae"
"STRGRC","Streptococcus groupe C"
"STRGRD","Streptomyces"
"STRGRE","Streptomyces"
"STRGRF","Streptomyces"
"STRGRG","Streptomyces"
"STRINT","Streptococcus anginosus anginosus"
"STRLUT","Streptococcus lutetiensis"
"STRMAS","Streptococcus massiliensis"
"STRMGI","Streptococcus"
"STRMGR","Streptococcus mitis"
"STRMIC","Streptococcus"
"STRMIG","Streptococcus mitis"
"STRMIL","Milleri groupe Streptococcus (MGS)"
"STRMIO","Streptococcus"
"STRMIT","Streptococcus mitis"
"STRMITG","Streptococcus mitis"
"STRMON","Streptobacillus moniliformis"
"STRMUT","Streptococcus mutans"
"STRORA","Streptococcus oralis"
"STRPAR","Streptococcus parasanguinis"
